,Random,Greedy
6443,14.0,167.0
6444,12.0,137.0
6445,12.0,188.0
6446,12.0,96.0
6447,16.0,152.0
6448,3.0,11.0
6449,11.0,94.0
6450,3.0,32.0
6451,11.0,118.0
6452,7.0,80.0
6453,9.0,104.0
6454,11.0,126.0
6455,17.0,124.0
6456,11.0,39.0
6457,10.0,41.0
6458,10.0,96.0
6459,7.0,94.0
6460,6.0,111.0
6461,5.0,59.0
6462,5.0,90.0
6463,7.0,102.0
6464,8.0,111.0
6465,4.0,53.0
6466,6.0,76.0
6467,17.0,183.0
6468,10.0,101.0
6469,11.0,189.0
6470,13.0,117.0
6471,7.0,113.0
6472,10.0,58.0
6473,2.0,39.0
6474,7.0,73.0
6475,8.0,120.0
6476,5.0,111.0
6477,21.0,179.0
6478,14.0,120.0
6479,10.0,100.0
6480,4.0,25.0
6481,20.0,180.0
6482,13.0,115.0
6483,13.0,171.0
6484,11.0,168.0
6485,16.0,184.0
6486,11.0,189.0
6487,13.0,161.0
6488,12.0,121.0
6489,2.0,8.0
6490,17.0,183.0
6491,13.0,169.0
6492,2.0,44.0
6493,4.0,107.0
6494,4.0,50.0
6495,6.0,94.0
6496,6.0,113.0
6497,16.0,97.0
6498,18.0,179.0
6499,2.0,34.0
6500,14.0,83.0
6501,10.0,190.0
6502,7.0,90.0
6503,16.0,184.0
6504,7.0,111.0
6505,2.0,42.0
6506,13.0,109.0
6507,8.0,119.0
6508,5.0,31.0
6509,12.0,188.0
6510,9.0,123.0
6511,12.0,99.0
6512,17.0,123.0
6513,8.0,131.0
6514,10.0,126.0
6515,9.0,117.0
6516,16.0,85.0
6517,12.0,188.0
6518,14.0,186.0
6519,8.0,102.0
6520,6.0,102.0
6521,10.0,128.0
6522,4.0,61.0
6523,5.0,128.0
6524,10.0,163.0
6525,9.0,83.0
6526,4.0,82.0
6527,2.0,9.0
6528,12.0,188.0
6529,15.0,185.0
6530,5.0,57.0
6531,2.0,17.0
6532,14.0,186.0
6533,14.0,186.0
6534,7.0,127.0
6535,7.0,107.0
6536,11.0,189.0
6537,5.0,29.0
6538,11.0,65.0
6539,16.0,162.0
6540,5.0,106.0
6541,3.0,18.0
6542,19.0,181.0
6543,13.0,137.0
6544,18.0,182.0
6545,5.0,47.0
6546,4.0,71.0
6547,11.0,126.0
6548,10.0,173.0
6549,6.0,68.0
6550,2.0,13.0
6551,3.0,19.0
6552,4.0,58.0
6553,9.0,97.0
6554,7.0,65.0
6555,8.0,108.0
6556,12.0,188.0
6557,6.0,112.0
6558,23.0,177.0
6559,5.0,86.0
6560,21.0,179.0
6561,5.0,85.0
6562,2.0,11.0
6563,1.0,23.0
6564,12.0,188.0
6565,2.0,58.0
6566,14.0,186.0
6567,14.0,157.0
6568,11.0,99.0
6569,2.0,11.0
6570,6.0,85.0
6571,12.0,188.0
6572,9.0,111.0
6573,2.0,31.0
6574,5.0,44.0
6575,4.0,126.0
6576,6.0,156.0
6577,2.0,8.0
6578,12.0,187.0
6579,12.0,188.0
6580,4.0,89.0
6581,4.0,90.0
6582,11.0,131.0
6583,1.0,24.0
6584,15.0,171.0
6585,11.0,125.0
6586,8.0,111.0
6587,9.0,106.0
6588,12.0,188.0
6589,4.0,24.0
6590,5.0,61.0
6591,11.0,98.0
6592,17.0,183.0
6593,7.0,69.0
6594,1.0,113.0
6595,9.0,191.0
6596,15.0,185.0
6597,4.0,50.0
6598,14.0,62.0
6599,2.0,28.0
6600,4.0,101.0
6601,8.0,121.0
6602,2.0,17.0
6603,6.0,112.0
6604,5.0,47.0
6605,10.0,92.0
6606,5.0,37.0
6607,12.0,188.0
6608,4.0,27.0
6609,5.0,116.0
6610,10.0,95.0
6611,8.0,81.0
6612,17.0,183.0
6613,7.0,133.0
6614,11.0,189.0
6615,2.0,21.0
6616,3.0,104.0
6617,4.0,81.0
6618,4.0,66.0
6619,8.0,94.0
6620,9.0,152.0
6621,3.0,81.0
6622,4.0,104.0
6623,1.0,13.0
6624,13.0,187.0
6625,6.0,98.0
6626,7.0,115.0
6627,3.0,13.0
6628,5.0,122.0
6629,7.0,126.0
6630,6.0,95.0
6631,6.0,85.0
6632,7.0,102.0
6633,5.0,63.0
6634,12.0,113.0
6635,2.0,36.0
6636,6.0,83.0
6637,4.0,101.0
6638,4.0,99.0
6639,9.0,140.0
6640,5.0,81.0
6641,9.0,191.0
6642,5.0,72.0
6643,12.0,188.0
6644,5.0,108.0
6645,4.0,10.0
6646,1.0,22.0
6647,4.0,102.0
6648,3.0,26.0
6649,3.0,99.0
6650,9.0,191.0
6651,8.0,161.0
6652,7.0,78.0
6653,7.0,97.0
6654,11.0,96.0
6655,7.0,105.0
6656,6.0,101.0
6657,5.0,99.0
6658,4.0,108.0
6659,10.0,141.0
6660,14.0,186.0
6661,6.0,132.0
6662,2.0,19.0
6663,8.0,106.0
6664,12.0,188.0
6665,5.0,59.0
6666,1.0,17.0
6667,5.0,100.0
6668,6.0,60.0
6669,12.0,188.0
6670,5.0,112.0
6671,9.0,111.0
6672,8.0,122.0
6673,4.0,38.0
6674,1.0,39.0
6675,2.0,30.0
6676,5.0,102.0
6677,2.0,70.0
6678,5.0,100.0
6679,2.0,93.0
6680,4.0,45.0
6681,11.0,189.0
6682,2.0,107.0
6683,14.0,186.0
6684,5.0,195.0
6685,5.0,195.0
6686,9.0,97.0
6687,2.0,36.0
6688,0.0,86.0
6689,2.0,48.0
6690,17.0,179.0
6691,6.0,92.0
6692,4.0,106.0
6693,5.0,109.0
6694,5.0,97.0
6695,3.0,19.0
6696,9.0,152.0
6697,3.0,112.0
6698,7.0,139.0
6699,5.0,125.0
6700,8.0,95.0
6701,6.0,128.0
6702,6.0,101.0
6703,7.0,169.0
6704,7.0,126.0
6705,4.0,89.0
6706,9.0,84.0
6707,9.0,156.0
6708,6.0,82.0
6709,3.0,46.0
6710,5.0,92.0
6711,2.0,32.0
6712,2.0,49.0
6713,5.0,106.0
6714,11.0,173.0
6715,3.0,54.0
6716,6.0,111.0
6717,3.0,21.0
6718,5.0,94.0
6719,5.0,90.0
6720,4.0,101.0
6721,10.0,190.0
6722,9.0,161.0
6723,7.0,115.0
6724,1.0,98.0
6725,1.0,16.0
6726,4.0,58.0
6727,5.0,116.0
6728,7.0,129.0
6729,4.0,102.0
6730,4.0,48.0
6731,3.0,137.0
6732,4.0,95.0
6733,3.0,112.0
6734,5.0,93.0
6735,2.0,100.0
6736,1.0,17.0
6737,4.0,120.0
6738,6.0,102.0
6739,6.0,155.0
6740,2.0,54.0
6741,3.0,41.0
6742,9.0,153.0
6743,3.0,96.0
6744,2.0,14.0
6745,8.0,192.0
6746,2.0,49.0
6747,2.0,104.0
6748,5.0,112.0
6749,3.0,15.0
6750,7.0,136.0
6751,1.0,116.0
6752,8.0,138.0
6753,1.0,33.0
6754,12.0,188.0
6755,4.0,90.0
6756,12.0,188.0
6757,3.0,30.0
6758,4.0,139.0
6759,6.0,75.0
6760,5.0,97.0
6761,1.0,91.0
6762,2.0,53.0
6763,6.0,137.0
6764,2.0,98.0
6765,5.0,142.0
6766,6.0,105.0
6767,7.0,132.0
6768,6.0,103.0
6769,4.0,99.0
6770,7.0,193.0
6771,3.0,31.0
6772,4.0,87.0
6773,2.0,114.0
6774,1.0,10.0
6775,4.0,196.0
6776,2.0,32.0
6777,8.0,117.0
6778,3.0,115.0
6779,1.0,96.0
6780,1.0,99.0
6781,2.0,49.0
6782,2.0,47.0
6783,5.0,105.0
6784,5.0,94.0
6785,5.0,100.0
6786,1.0,57.0
6787,5.0,114.0
6788,4.0,45.0
6789,6.0,124.0
6790,5.0,85.0
6791,5.0,96.0
6792,7.0,112.0
6793,4.0,136.0
6794,2.0,11.0
6795,4.0,69.0
6796,2.0,63.0
6797,5.0,102.0
6798,2.0,40.0
6799,4.0,130.0
6800,1.0,15.0
6801,4.0,102.0
6802,5.0,63.0
6803,3.0,103.0
6804,1.0,13.0
6805,7.0,102.0
6806,3.0,18.0
6807,6.0,99.0
6808,0.0,100.0
6809,1.0,124.0
6810,6.0,145.0
6811,3.0,91.0
6812,5.0,106.0
6813,3.0,126.0
6814,4.0,101.0
6815,5.0,41.0
6816,1.0,12.0
6817,4.0,99.0
6818,1.0,107.0
6819,3.0,44.0
6820,5.0,128.0
6821,3.0,129.0
6822,1.0,17.0
6823,6.0,135.0
6824,2.0,126.0
6825,9.0,191.0
6826,1.0,20.0
6827,6.0,160.0
6828,4.0,103.0
6829,6.0,194.0
6830,1.0,25.0
6831,2.0,99.0
6832,1.0,116.0
6833,9.0,191.0
6834,2.0,103.0
6835,8.0,88.0
6836,3.0,95.0
6837,2.0,15.0
6838,3.0,105.0
6839,6.0,92.0
6840,2.0,102.0
6841,4.0,106.0
6842,6.0,124.0
6843,8.0,185.0
6844,0.0,120.0
6845,2.0,99.0
6846,1.0,12.0
6847,5.0,99.0
6848,4.0,149.0
6849,2.0,117.0
6850,1.0,127.0
6851,3.0,114.0
6852,3.0,108.0
6853,7.0,98.0
6854,2.0,117.0
6855,3.0,100.0
6856,2.0,140.0
6857,9.0,165.0
6858,5.0,141.0
6859,2.0,40.0
6860,5.0,57.0
6861,3.0,112.0
6862,9.0,124.0
6863,2.0,26.0
6864,3.0,104.0
6865,4.0,196.0
6866,4.0,109.0
6867,1.0,38.0
6868,2.0,10.0
6869,3.0,197.0
6870,6.0,98.0
6871,2.0,85.0
6872,3.0,101.0
6873,1.0,29.0
6874,3.0,123.0
6875,0.0,94.0
6876,5.0,123.0
6877,3.0,105.0
6878,1.0,199.0
6879,2.0,103.0
6880,3.0,106.0
6881,1.0,99.0
6882,0.0,103.0
6883,4.0,196.0
6884,0.0,117.0
6885,1.0,36.0
6886,2.0,41.0
6887,1.0,95.0
6888,2.0,119.0
6889,2.0,125.0
6890,2.0,94.0
6891,2.0,7.0
6892,3.0,151.0
6893,4.0,196.0
6894,5.0,195.0
6895,1.0,14.0
6896,3.0,112.0
6897,4.0,178.0
6898,4.0,196.0
6899,2.0,142.0
6900,2.0,34.0
6901,6.0,194.0
6902,3.0,120.0
6903,6.0,194.0
6904,6.0,194.0
6905,5.0,195.0
6906,6.0,194.0
6907,2.0,27.0
6908,5.0,149.0
6909,3.0,106.0
6910,2.0,17.0
6911,3.0,197.0
6912,3.0,197.0
6913,1.0,13.0
6914,2.0,43.0
6915,3.0,197.0
6916,3.0,124.0
6917,6.0,194.0
6918,2.0,42.0
6919,3.0,197.0
6920,3.0,100.0
6921,4.0,196.0
6922,2.0,198.0
6923,7.0,193.0
6924,1.0,199.0
6925,4.0,196.0
6926,1.0,199.0
6927,2.0,198.0
6928,4.0,144.0
6929,6.0,194.0
6930,6.0,194.0
6931,2.0,198.0
6932,3.0,197.0
6933,4.0,106.0
6934,7.0,193.0
6935,2.0,198.0
6936,4.0,63.0
6937,2.0,198.0
6938,1.0,150.0
6939,1.0,143.0
6940,1.0,122.0
6941,3.0,178.0
6942,1.0,101.0
6943,2.0,114.0
6944,2.0,198.0
6945,5.0,195.0
6946,6.0,194.0
6947,3.0,197.0
6948,6.0,182.0
6949,3.0,197.0
6950,1.0,88.0
6951,4.0,196.0
6952,4.0,65.0
6953,6.0,194.0
6954,2.0,198.0
6955,1.0,199.0
6956,2.0,162.0
6957,3.0,187.0
6958,3.0,96.0
6959,2.0,198.0
6960,3.0,197.0
6961,5.0,195.0
6962,2.0,122.0
6963,1.0,199.0
6964,2.0,198.0
6965,0.0,108.0
6966,2.0,176.0
6967,1.0,165.0
6968,1.0,17.0
6969,4.0,196.0
6970,2.0,198.0
6971,0.0,101.0
6972,1.0,199.0
6973,0.0,200.0
6974,4.0,196.0
6975,3.0,193.0
6976,0.0,200.0
6977,3.0,65.0
6978,0.0,200.0
6979,4.0,196.0
6980,1.0,144.0
6981,2.0,111.0
6982,0.0,200.0
6983,1.0,12.0
6984,3.0,197.0
6985,2.0,198.0
6986,0.0,121.0
6987,1.0,199.0
6988,1.0,113.0
6989,1.0,199.0
6990,1.0,199.0
6991,1.0,102.0
6992,3.0,197.0
6993,1.0,199.0
6994,1.0,199.0
6995,2.0,64.0
6996,2.0,198.0
6997,2.0,198.0
6998,0.0,200.0
6999,2.0,198.0
7000,2.0,198.0
7001,2.0,198.0
7002,1.0,199.0
7003,0.0,200.0
7004,3.0,197.0
7005,1.0,199.0
7006,0.0,200.0
7007,1.0,199.0
7008,1.0,150.0
7009,1.0,107.0
7010,1.0,124.0
7011,1.0,121.0
7012,5.0,195.0
7013,2.0,198.0
7014,1.0,90.0
7015,1.0,199.0
7016,1.0,80.0
7017,1.0,112.0
7018,0.0,200.0
7019,2.0,174.0
7020,1.0,197.0
7021,1.0,199.0
7022,1.0,199.0
7023,3.0,197.0
7024,2.0,109.0
7025,1.0,81.0
7026,1.0,97.0
7027,1.0,44.0
7028,2.0,198.0
7029,4.0,196.0
7030,3.0,197.0
7031,5.0,195.0
7032,2.0,198.0
7033,4.0,196.0
7034,3.0,197.0
7035,1.0,106.0
7036,0.0,200.0
7037,0.0,102.0
7038,1.0,199.0
7039,1.0,199.0
7040,0.0,200.0
7041,2.0,198.0
7042,2.0,198.0
7043,4.0,157.0
7044,2.0,198.0
7045,0.0,200.0
7046,2.0,198.0
7047,1.0,133.0
7048,3.0,197.0
7049,2.0,198.0
7050,2.0,198.0
7051,1.0,60.0
7052,1.0,199.0
7053,4.0,196.0
7054,1.0,199.0
7055,1.0,199.0
7056,2.0,198.0
7057,1.0,199.0
7058,5.0,132.0
7059,1.0,199.0
7060,0.0,200.0
7061,0.0,200.0
7062,1.0,199.0
7063,2.0,198.0
7064,2.0,198.0
7065,2.0,46.0
7066,1.0,67.0
7067,2.0,198.0
7068,2.0,198.0
7069,1.0,123.0
7070,1.0,71.0
7071,1.0,56.0
7072,1.0,161.0
7073,3.0,197.0
7074,0.0,117.0
7075,0.0,63.0
7076,0.0,200.0
7077,2.0,198.0
7078,3.0,197.0
7079,4.0,191.0
7080,2.0,144.0
7081,3.0,197.0
7082,0.0,200.0
7083,1.0,199.0
7084,1.0,199.0
7085,2.0,135.0
7086,1.0,199.0
7087,1.0,199.0
7088,1.0,199.0
7089,1.0,199.0
7090,2.0,198.0
7091,4.0,196.0
7092,1.0,199.0
7093,4.0,196.0
7094,2.0,198.0
7095,0.0,200.0
7096,1.0,199.0
7097,2.0,122.0
7098,1.0,199.0
7099,1.0,151.0
7100,1.0,199.0
7101,4.0,196.0
7102,1.0,199.0
7103,1.0,199.0
7104,0.0,200.0
7105,1.0,199.0
7106,1.0,199.0
7107,1.0,199.0
7108,3.0,197.0
7109,2.0,198.0
7110,1.0,199.0
7111,2.0,198.0
7112,1.0,97.0
7113,1.0,108.0
7114,1.0,199.0
7115,3.0,197.0
7116,1.0,199.0
7117,1.0,199.0
7118,0.0,142.0
7119,6.0,194.0
7120,4.0,196.0
7121,4.0,196.0
7122,0.0,200.0
7123,5.0,195.0
7124,2.0,198.0
7125,1.0,199.0
7126,2.0,198.0
7127,1.0,199.0
7128,3.0,197.0
7129,3.0,197.0
7130,2.0,133.0
7131,1.0,138.0
7132,0.0,200.0
7133,6.0,194.0
7134,0.0,200.0
7135,4.0,196.0
7136,1.0,199.0
7137,1.0,199.0
7138,1.0,199.0
7139,2.0,198.0
7140,3.0,147.0
7141,4.0,105.0
7142,3.0,197.0
7143,1.0,139.0
7144,2.0,198.0
7145,2.0,198.0
7146,1.0,147.0
7147,0.0,200.0
7148,1.0,199.0
7149,2.0,198.0
7150,3.0,197.0
7151,4.0,196.0
7152,0.0,130.0
7153,1.0,199.0
7154,3.0,175.0
7155,1.0,130.0
7156,1.0,199.0
7157,1.0,199.0
7158,2.0,30.0
7159,0.0,200.0
7160,1.0,199.0
7161,4.0,196.0
7162,2.0,198.0
7163,1.0,199.0
7164,0.0,200.0
7165,3.0,197.0
7166,1.0,199.0
7167,0.0,152.0
7168,4.0,196.0
7169,1.0,199.0
7170,0.0,200.0
7171,0.0,200.0
7172,0.0,200.0
7173,0.0,200.0
7174,1.0,199.0
7175,1.0,150.0
7176,2.0,198.0
7177,3.0,197.0
7178,1.0,199.0
7179,4.0,196.0
7180,1.0,35.0
7181,1.0,199.0
7182,2.0,198.0
7183,1.0,199.0
7184,3.0,197.0
7185,1.0,18.0
7186,2.0,198.0
7187,1.0,199.0
7188,2.0,173.0
7189,2.0,144.0
7190,1.0,22.0
7191,2.0,198.0
7192,1.0,136.0
7193,2.0,198.0
7194,1.0,110.0
7195,1.0,133.0
7196,1.0,199.0
7197,2.0,198.0
7198,0.0,200.0
7199,0.0,175.0
7200,2.0,198.0
7201,0.0,120.0
7202,0.0,143.0
7203,1.0,110.0
7204,2.0,198.0
7205,2.0,198.0
7206,1.0,199.0
7207,0.0,200.0
7208,1.0,199.0
7209,0.0,137.0
7210,1.0,122.0
7211,0.0,136.0
7212,2.0,111.0
7213,2.0,198.0
7214,0.0,169.0
7215,1.0,151.0
7216,4.0,196.0
7217,1.0,24.0
7218,3.0,143.0
7219,2.0,141.0
7220,2.0,198.0
7221,1.0,35.0
7222,1.0,184.0
7223,3.0,197.0
7224,1.0,158.0
7225,1.0,126.0
7226,7.0,161.0
7227,0.0,121.0
7228,2.0,140.0
7229,1.0,199.0
7230,2.0,198.0
7231,1.0,199.0
7232,2.0,23.0
7233,2.0,198.0
7234,2.0,198.0
7235,2.0,198.0
7236,1.0,199.0
7237,2.0,198.0
7238,1.0,199.0
7239,3.0,181.0
7240,1.0,109.0
7241,1.0,136.0
7242,1.0,199.0
7243,1.0,140.0
7244,1.0,199.0
7245,4.0,125.0
7246,1.0,137.0
7247,1.0,199.0
7248,2.0,198.0
7249,2.0,198.0
7250,1.0,199.0
7251,0.0,200.0
7252,2.0,170.0
7253,1.0,199.0
7254,2.0,198.0
7255,0.0,200.0
7256,2.0,198.0
7257,1.0,58.0
7258,1.0,179.0
7259,4.0,196.0
7260,1.0,199.0
7261,1.0,161.0
7262,2.0,103.0
7263,2.0,121.0
7264,0.0,155.0
7265,1.0,19.0
7266,3.0,89.0
7267,0.0,98.0
7268,0.0,125.0
7269,0.0,121.0
7270,0.0,178.0
7271,2.0,198.0
7272,4.0,174.0
7273,1.0,199.0
7274,2.0,134.0
7275,0.0,200.0
7276,1.0,199.0
7277,5.0,195.0
7278,1.0,144.0
7279,2.0,198.0
7280,1.0,110.0
7281,1.0,199.0
7282,0.0,159.0
7283,1.0,199.0
7284,3.0,142.0
7285,2.0,136.0
7286,1.0,134.0
7287,1.0,199.0
7288,3.0,197.0
7289,2.0,113.0
7290,2.0,21.0
7291,1.0,111.0
7292,5.0,195.0
7293,4.0,196.0
7294,1.0,107.0
7295,0.0,200.0
7296,1.0,199.0
7297,3.0,131.0
7298,1.0,172.0
7299,5.0,195.0
7300,2.0,198.0
7301,2.0,198.0
7302,1.0,98.0
7303,2.0,198.0
7304,0.0,116.0
7305,1.0,124.0
7306,0.0,200.0
7307,1.0,199.0
7308,0.0,190.0
7309,6.0,194.0
7310,4.0,121.0
7311,1.0,148.0
7312,3.0,197.0
7313,1.0,199.0
7314,0.0,144.0
7315,2.0,125.0
7316,2.0,157.0
7317,2.0,125.0
7318,2.0,198.0
7319,0.0,200.0
7320,2.0,156.0
7321,4.0,196.0
7322,2.0,139.0
7323,1.0,133.0
7324,1.0,180.0
7325,3.0,171.0
7326,0.0,151.0
7327,0.0,132.0
7328,2.0,142.0
7329,1.0,197.0
7330,1.0,18.0
7331,2.0,198.0
7332,1.0,199.0
7333,4.0,166.0
7334,4.0,171.0
7335,3.0,186.0
7336,2.0,169.0
7337,1.0,120.0
7338,2.0,121.0
7339,3.0,171.0
7340,2.0,198.0
7341,4.0,149.0
7342,2.0,183.0
7343,6.0,194.0
7344,1.0,171.0
7345,2.0,114.0
7346,1.0,124.0
7347,1.0,141.0
7348,0.0,109.0
7349,0.0,128.0
7350,4.0,196.0
7351,4.0,196.0
7352,1.0,199.0
7353,1.0,199.0
7354,3.0,162.0
7355,1.0,130.0
7356,1.0,123.0
7357,3.0,164.0
7358,3.0,139.0
7359,2.0,198.0
7360,2.0,148.0
7361,0.0,200.0
7362,1.0,199.0
7363,4.0,196.0
7364,2.0,134.0
7365,2.0,190.0
7366,0.0,148.0
7367,0.0,114.0
7368,2.0,198.0
7369,2.0,148.0
7370,0.0,115.0
7371,0.0,110.0
7372,1.0,176.0
7373,2.0,141.0
7374,1.0,199.0
7375,3.0,185.0
7376,1.0,51.0
7377,4.0,55.0
7378,1.0,131.0
7379,0.0,199.0
7380,2.0,198.0
7381,2.0,143.0
7382,3.0,197.0
7383,3.0,197.0
7384,0.0,123.0
7385,0.0,110.0
7386,1.0,161.0
7387,1.0,199.0
7388,2.0,29.0
7389,1.0,20.0
7390,0.0,116.0
7391,0.0,133.0
7392,4.0,125.0
7393,0.0,149.0
7394,0.0,143.0
7395,2.0,139.0
7396,0.0,200.0
7397,2.0,143.0
7398,2.0,198.0
7399,1.0,125.0
7400,1.0,186.0
7401,3.0,136.0
7402,2.0,128.0
7403,4.0,196.0
7404,3.0,197.0
7405,0.0,149.0
7406,0.0,197.0
7407,1.0,199.0
7408,4.0,164.0
7409,3.0,197.0
7410,3.0,186.0
7411,0.0,122.0
7412,2.0,182.0
7413,3.0,161.0
7414,1.0,124.0
7415,0.0,154.0
7416,2.0,146.0
7417,3.0,159.0
7418,1.0,130.0
7419,1.0,133.0
7420,1.0,187.0
7421,2.0,127.0
7422,2.0,198.0
7423,3.0,126.0
7424,5.0,170.0
7425,3.0,197.0
7426,1.0,199.0
7427,2.0,187.0
7428,2.0,189.0
7429,0.0,200.0
7430,4.0,120.0
7431,1.0,170.0
7432,1.0,199.0
7433,2.0,198.0
7434,1.0,32.0
7435,1.0,168.0
7436,2.0,198.0
7437,3.0,136.0
7438,3.0,109.0
7439,0.0,200.0
7440,0.0,117.0
7441,2.0,73.0
7442,1.0,173.0
7443,0.0,120.0
7444,0.0,200.0
7445,3.0,153.0
7446,1.0,199.0
7447,0.0,102.0
7448,3.0,135.0
7449,2.0,174.0
7450,2.0,107.0
7451,4.0,196.0
7452,0.0,149.0
7453,0.0,110.0
7454,2.0,164.0
7455,0.0,193.0
7456,1.0,199.0
7457,2.0,150.0
7458,1.0,135.0
7459,1.0,199.0
7460,2.0,198.0
7461,2.0,198.0
7462,0.0,200.0
7463,1.0,145.0
7464,2.0,141.0
7465,1.0,51.0
7466,0.0,128.0
7467,1.0,153.0
7468,5.0,195.0
7469,0.0,106.0
7470,2.0,198.0
7471,2.0,193.0
7472,3.0,197.0
7473,2.0,198.0
7474,1.0,143.0
7475,2.0,94.0
7476,3.0,64.0
7477,1.0,151.0
7478,1.0,199.0
7479,0.0,122.0
7480,0.0,101.0
7481,6.0,194.0
7482,3.0,197.0
7483,4.0,179.0
7484,1.0,199.0
7485,1.0,124.0
7486,1.0,191.0
7487,2.0,140.0
7488,0.0,159.0
7489,2.0,144.0
7490,3.0,197.0
7491,1.0,199.0
7492,1.0,123.0
7493,2.0,194.0
7494,3.0,35.0
7495,1.0,114.0
7496,0.0,200.0
7497,1.0,94.0
7498,1.0,25.0
7499,1.0,100.0
7500,0.0,109.0
7501,1.0,40.0
7502,1.0,143.0
7503,0.0,126.0
7504,1.0,111.0
7505,4.0,89.0
7506,3.0,134.0
7507,2.0,104.0
7508,0.0,130.0
7509,1.0,132.0
7510,0.0,118.0
7511,2.0,155.0
7512,2.0,139.0
7513,2.0,135.0
7514,3.0,124.0
7515,3.0,100.0
7516,1.0,113.0
7517,0.0,117.0
7518,0.0,125.0
7519,2.0,90.0
7520,1.0,38.0
7521,0.0,92.0
7522,2.0,135.0
7523,1.0,45.0
7524,2.0,127.0
7525,0.0,118.0
7526,0.0,112.0
7527,2.0,51.0
7528,1.0,96.0
7529,1.0,149.0
7530,3.0,129.0
7531,2.0,111.0
7532,1.0,135.0
7533,1.0,121.0
7534,0.0,111.0
7535,1.0,126.0
7536,0.0,117.0
7537,1.0,102.0
7538,2.0,38.0
7539,1.0,105.0
7540,0.0,127.0
7541,0.0,130.0
7542,1.0,129.0
7543,1.0,49.0
7544,0.0,126.0
7545,1.0,58.0
7546,1.0,134.0
7547,1.0,108.0
7548,1.0,179.0
7549,1.0,113.0
7550,1.0,102.0
7551,1.0,97.0
7552,0.0,42.0
7553,1.0,115.0
7554,0.0,97.0
7555,1.0,126.0
7556,2.0,98.0
7557,0.0,112.0
7558,3.0,123.0
7559,4.0,133.0
7560,2.0,107.0
7561,0.0,95.0
7562,3.0,71.0
7563,0.0,99.0
7564,1.0,124.0
7565,2.0,125.0
7566,1.0,108.0
7567,2.0,103.0
7568,0.0,103.0
7569,1.0,128.0
7570,2.0,115.0
7571,1.0,88.0
7572,2.0,170.0
7573,2.0,118.0
7574,0.0,88.0
7575,4.0,143.0
7576,1.0,165.0
7577,1.0,125.0
7578,0.0,95.0
7579,1.0,102.0
7580,5.0,195.0
7581,0.0,97.0
7582,3.0,119.0
7583,1.0,123.0
7584,0.0,100.0
7585,1.0,91.0
7586,3.0,135.0
7587,1.0,100.0
7588,1.0,79.0
7589,2.0,95.0
7590,0.0,116.0
7591,1.0,112.0
7592,0.0,105.0
7593,1.0,94.0
7594,1.0,114.0
7595,2.0,108.0
7596,0.0,112.0
7597,0.0,111.0
7598,0.0,97.0
